Kashmir	rest	PROPN
wapis	hi	VERB
de	hi	VERB
do	hi	VERB
warna	hi	CONJ
sach	hi	ADV
mein	hi	ADV
ghus	hi	VERB
k	hi	VERB
mariangy	hi	VERB
?	rest	X
#UriAttack	rest	X

After	en	ADP
#UriAttack	rest	X
Government	en	NOUN
do	en	VERB
nothing	en	PART_NEG
only	en	ADV
meeting	en	VERB
meeting	en	VERB
&	rest	CONJ
meeting	en	VERB
and	en	CONJ
result	en	NOUN
ZERO	en	NUM
on	en	ADP
ground	en	NOUN
...	rest	X
Wah	hi	PART
re	hi	PART
MOdi	rest	PROPN
Sarkar	hi	NOUN
...	rest	X

RT	rest	X
@ANI_news	rest	X
:	rest	X
Maharashtra	rest	PROPN
:	rest	X
Mortals	en	ADJ
remains	en	NOUN
of	en	ADP
Lance	en	PROPN
Naik	rest	PROPN
G	rest	PROPN
Shankar	rest	PROPN
who	en	PRON_WH
lost	en	VERB
his	en	PRON
life	en	NOUN
in	en	ADP
#UriAttack	rest	X
brought	en	VERB
to	en	ADP
Satara	rest	PROPN
for	en	ADP
last	en	ADJ
rites	en	NOUN
ceremon	en	NOUN

@narendramodi	rest	X
sayad	hi	ADV
apko	hi	PRON
hasi	hi	NOUN
ki	hi	ADP
awaj	hi	NOUN
sunai	hi	VERB
nahi	hi	PART_NEG
de	hi	VERB
rahi	hi	VERB
pakistan	rest	PROPN
ki	hi	ADP
taraf	hi	ADP
se	hi	ADP
aur	hi	CONJ
world	hi	NOUN
ki	hi	ADP
taraf	hi	ADP
se	hi	ADP
#UriAttack	rest	X

RT	rest	X
@DOCTORATLARGE	rest	X
:	rest	X
Only	en	ADJ
solution	en	NOUN
to	en	ADP
the	en	DET
Kashmir	rest	ADJ
problem	en	NOUN
is	en	VERB
to	en	PART
treat	en	VERB
Kashmir	rest	PROPN
not	en	PART_NEG
as	en	ADP
a	en	DET
state	en	NOUN
,	rest	X
but	en	CONJ
as	en	ADP
a	en	DET
permanent	en	ADJ
military	en	ADJ
garrison	en	NOUN

RT	rest	X
@ANI_news	rest	X
:	rest	X
Satara	rest	PROPN
(	rest	X
Maharashtra	rest	PROPN
):	rest	X
Last	en	ADJ
rites	en	ADJ
ceremony	en	NOUN
of	en	ADP
Lance	en	PROPN
Naik	rest	PROPN
G	rest	PROPN
Shankar	rest	PROPN
who	en	PRON_WH
lost	en	VERB
his	en	PRON
life	en	NOUN
in	en	ADP
#UriAttack	rest	X
.	rest	X
https://t.co/slILu1no95	rest	X

Does	en	VERB
Aman	rest	PROPN
ki	rest	ADP
Asha	rest	PROPN
gang	en	NOUN
in	en	ADP
Pakistan	rest	PROPN
criticise	en	VERB
their	en	PRON
govt	en	NOUN
for	en	ADP
#UriAttack	rest	X
?	rest	X

Har	hi	ADJ
ek	hi	NUM
pakistani	hi	NOUN
ko	hi	ADP
#india	rest	X
se	hi	ADP
jute	hi	VERB
mar	hi	VERB
mar	hi	VERB
ke	hi	VERB
nikal	hi	VERB
do	hi	VERB
#UriAttack	rest	X
#NoAanaJanaToPak	rest	X
...	rest	X
@PMOIndia	rest	X
@narendramodi	rest	X
Be	en	VERB
Strict	en	VERB
to	en	ADP
Paki	rest	PROPN
!!!	rest	X

@iamsrk	rest	X
#Bollywood	rest	X
and	en	CONJ
you	en	PRON
spent	en	VERB
so	en	DET
much	en	DET
money	en	NOUN
on	en	ADP
#IPL	rest	X
tamasha	hi	NOUN
,	rest	X
be	en	VERB
humane	en	ADJ
to	en	PART
donate	en	VERB
of	en	ADP
martyrs	en	NOUN
families	en	NOUN
.	rest	X
#UriAttack	rest	X

So	en	CONJ
basically	en	ADV
Pak	rest	ADJ
army	en	NOUN
wants	en	VERB
to	en	PART
teach	en	VERB
papa	hi	NOUN
how	en	PRON_WH
to	en	PART
become	en	VERB
papa	hi	NOUN
!	rest	X
lo	hi	VERB
kalloo	hi	VERB
baat	hi	NOUN
!!	rest	X

salute	en	NOUN
to	en	ADP
the	en	DET
soldiers	en	NOUN
Martyred	en	VERB
in	en	ADP
#uriattack	rest	X
.	rest	X
Nation	en	NOUN
will	en	VERB
always	en	ADV
remain	en	VERB
grateful	en	ADJ
to	en	ADP
you	en	PRON
.	rest	X
Jai	hi	VERB
Hind	hi	PROPN
.	rest	X
Jai	hi	VERB
Hind	hi	PROPN
Ki	hi	ADP
Sena	hi	NOUN
!!!!	rest	X

RT	rest	X
@aveeksen	rest	X
:	rest	X
#UriAttack	rest	X
has	en	VERB
big	en	ADJ
implications	en	NOUN
.	rest	X
It	en	PRON
houses	en	VERB
2	rest	NUM
major	en	ADJ
hydel	en	ADJ
power	en	ADJ
units	en	NOUN
.	rest	X
In	en	ADP
1947	rest	NUM
invasion	en	NOUN
,	rest	X
Pakistan	rest	PROPN
had	en	VERB
cut	en	VERB
electricity	en	NOUN
to	en	ADP
J&K	rest	PROPN

#UriAttack	en	X
Don't	en	VERB
tell	en	VERB
us	en	PRON
Azhar	rest	PROPN
did	en	VERB
it	en	PRON
or	en	CONJ
Hafiz	rest	PROPN
or	en	CONJ
this	en	DET
or	en	CONJ
that	en	DET
with	en	ADP
AK	rest	PROPN
47	rest	NUM
or	en	CONJ
granade	en	NOUN
or	en	CONJ
don't	en	VERB
please	en	VERB
us	en	PRON
by	en	ADP
giving	en	VERB
proof	en	NOUN
to	en	ADP
Pak	rest	PROPN
Mr	rest	PROPN
HM	rest	PROPN
DM	rest	PROPN
PM	rest	PROPN
.	rest	X

RT	rest	X
@Howizthat	rest	X
:	rest	X
@narendramodi	rest	X
there	en	DET
is	en	VERB
no	en	PART_NEG
time	en	NOUN
to	en	PART
wait	en	VERB
for	en	ADP
a	en	DET
good	en	ADJ
and	en	CONJ
reasonable	en	ADJ
time	en	NOUN
.	rest	X
Saheb	hi	NOUN
ek	hi	NUM
var	hi	NOUN
sathe	hi	VERB
rahi	hi	VERB
ne	hi	VERB

This	en	DET
is	en	VERB
what	en	PRON_WH
happen	en	VERB
when	en	PRON_WH
you	en	PRON
moving	en	VERB
from	en	ADP
your	en	PRON
true	en	ADJ
ally	en	NOUN
Russia	rest	PROPN
to	en	ADP
USA	rest	PROPN
.	rest	X
What's	en	VERB
going	en	VERB
wrong	en	ADJ
with	en	ADP
the	en	DET
India's	en	PROPN
diplomatic	en	ADJ
strategy	en	NOUN
.	rest	X

RT	rest	X
@HarbirNain	rest	X
:	rest	X
Kargil	rest	PROPN
me	hi	ADP
maar	hi	VERB
kha	hi	VERB
ke	hi	VERB
chain	hi	VERB
nahi	hi	PART_NEG
aya	hi	VERB
is	hi	DET
langoor	hi	NOUN
ko	hi	ADP
,	rest	X
laga	hi	VERB
hai	hi	VERB
phir	hi	ADV
ghisi	hi	ADJ
piti	hi	ADJ
dhamkiya	hi	NOUN
dene	hi	VERB
.	rest	X
#UriAttack	rest	X
@P_Musharraf	rest	X

#UriAttack	rest	X
Ek	hi	NUM
k	hi	ADP
bdhle	hi	ADP
10	rest	NUM
sar	hi	NOUN
lany	hi	VERB
walo	hi	PART
Ek	hi	NUM
k	hi	ADP
badle	hi	ADP
Ek	hi	NUM
he	hi	PART
sar	hi	NOUN
ley	hi	VERB
aaoSharm	hi	X
kro	hi	VERB
17	rest	NUM
Jwaan	hi	NOUN
saheed	hi	VERB
ho	hi	VERB
gey	hi	VERB
feku	hi	NOUN
ji	hi	PART
@INCIndia	rest	X
@OfficeOfRG	rest	X
@ajaymaken	rest	X

Thank	en	VERB
you	en	PRON
Dada	hi	NOUN
for	en	ADP
"	rest	X
Sidhi	hi	ADJ
baat	hi	NOUN
,	rest	X
No	en	PART_NEG
bakwas	hi	NOUN
"	rest	X
#BoycottPakiArtists	rest	X
#UriAttack	rest	X
#PakistanisLeaveIndia	rest	X
#PAKvsWI	rest	X
https://t.co/Zsv2DjIAEx	rest	X

RT	rest	X
@timesofindia	rest	X
:	rest	X
Last	en	ADJ
rites	en	ADJ
ceremony	en	NOUN
of	en	ADP
Lance	en	PROPN
Naik	rest	PROPN
G	rest	PROPN
Shankar	rest	PROPN
who	en	PRON_WH
lost	en	VERB
his	en	PRON
life	en	NOUN
in	en	ADP
#UriAttack	rest	X
in	en	ADP
Satara	rest	PROPN
(	rest	X
Maharashtra	rest	PROPN
)	rest	X
,	rest	X
reports	en	VERB
ANI	rest	PROPN
https://	rest	X

@foranuj	rest	X
@narendramodi	rest	X
oil	en	ADJ
depot	en	NOUN
men	hi	ADP
aag	hi	VERB
lagi	hi	VERB
us	hi	DET
aag	hi	NOUN
ki	hi	ADP
waja	hi	NOUN
se	hi	ADP
indian	en	ADJ
soldiers	en	NOUN
mar	hi	VERB
gae	hi	VERB
hen	hi	VERB
sach	hi	VERB
bolo	hi	VERB
modi	rest	PROPN
sharam	hi	VERB
kro	hi	VERB
#UriAttack	rest	X

RT	rest	X
@saadalimalik	rest	X
:	rest	X
Weldon	en	X
whoever	en	PRON
it	en	PRON
was	en	VERB
.	rest	X
Whether	en	CONJ
a	en	DET
Pakistani	en	ADJ
group	en	NOUN
or	en	CONJ
a	en	DET
Kashmiri	en	NOUN
.	rest	X
These	en	DET
Indian	en	ADJ
dogs	en	NOUN
needed	en	VERB
a	en	DET
lesson	en	NOUN
relearned	en	VERB
#UriAttack	rest	X

@BDUTT	rest	X
those	en	DET
are	en	VERB
true	en	ADJ
political	en	ADJ
culture	en	ADJ
people	en	NOUN
never	en	PART_NEG
give	en	VERB
up	en	PART
political	en	ADJ
moments	en	NOUN
.	rest	X
#UriAttack	rest	X
fortune	en	ADJ
moments	en	NOUN
for	en	ADP
them	en	PRON
yeh	hi	DET
hai	hi	VERB
thekadar	hi	NOUN
of	en	ADP
ind	rest	PROPN

@narendramodi	rest	X
#UriAttack	rest	X
ab	hi	ADV
no	en	PART_NEG
baat	hi	NOUN
sirf	hi	ADV
do	hi	VERB
pakistan	rest	PROPN
ko	hi	ADP
laat	hi	NOUN
.	rest	X
othrwise	en	CONJ
ur	en	PRON
govrnmnt	en	NOUN
totly	en	ADV
bakwas	hi	ADJ
..	rest	X
want	en	VERB
badla	hi	NOUN

#uriattack	rest	X
do	en	VERB
something	en	DET
PM	rest	PROPN
SIR	en	NOUN
roj	hi	ADV
roj	hi	ADV
marne	hi	VERB
se	hi	ADP
Acha	hi	VERB
hai	hi	VERB
Mar	hi	VERB
k	hi	ADP
mare	hi	VERB
hum	hi	PRON
@narendramodi	rest	X

RT	rest	X
ZeeNewsSports	rest	PROPN
:	rest	X
After	en	ADP
#UriAttack	rest	X
,	rest	X
virendersehwag	rest	PROPN
tells	en	VERB
his	en	PRON
fan	en	NOUN
from	en	ADP
Pak	rest	PROPN
to	en	PART
raise	en	VERB
voice	en	NOUN
against	en	ADP
terrorism	en	NOUN

RT	rest	X
@HulashChouhan	rest	X
:	rest	X
17	rest	NUM
Dead	en	VERB
..	rest	X
Dear	en	ADJ
BJP	rest	PROPN
as	en	CONJ
you	en	PRON
have	en	VERB
told	en	VERB
please	en	ADV
bring	en	VERB
170	rest	NUM
head	en	NOUN
of	en	ADP
terrorists	en	NOUN
..	rest	X
1	rest	NUM
ke	hi	ADP
badle	hi	ADP
10	rest	NUM
sar	hi	NOUN
..	rest	X
#UriAttack	rest	X

@HamidMirGEO	rest	X
pak	en	ADJ
Army	en	NOUN
,	rest	X
PAF	rest	PROPN
reacted	en	VERB
violently	en	ADV
after	en	ADP
every	en	DET
attack	en	NOUN
on	en	ADP
Fauj	hi	ADJ
camps	en	NOUN
,	rest	X
cantonments	en	NOUN
.	rest	X
Y	en	PRON_WH
Pak	en	ADJ
media	en	NOUN
expects	en	VERB
silence	en	NOUN
after	en	ADP
#UriAttack	rest	X
?	rest	X

@NarendraModi	rest	X
ji	hi	PART
there	en	DET
must	en	VERB
be	en	VERB
a	en	DET
strike	en	NOUN
of	en	ADP
6	rest	NUM
rivers	en	NOUN
from	en	ADP
India	rest	PROPN
..	rest	X
lets	en	VERB
do	en	VERB
it	en	PRON
pyaase	hi	VERB
rahege	hi	VERB
to	hi	ADV
marege	hi	VERB
ye	hi	PRON
#UriAttack	rest	X
>_>	rest	X

RT	rest	X
@maulinshah9	rest	X
:	rest	X
Salute	en	VERB
all	en	DET
the	en	DET
17	rest	NUM
Martyrs	en	NOUN
.	rest	X
#UriAttack	rest	X
is	en	VERB
the	en	DET
worst	en	ADJ
outcome	en	NOUN
of	en	ADP
Modi	rest	PROPN
brand	en	ADJ
diplomacy	en	NOUN
&	rest	CONJ
#PakPolicy	rest	X
!	rest	X
Ab	hi	ADV
ki	hi	ADP
bar	hi	ADP
Modi	rest	PROPN
Sarkar	hi	NOUN
keh	hi	X
"	rest	X
Wow	en	PART
..	rest	X
sharab	hi	NOUN
pi	hi	VERB
kar	hi	VERB
Marne	hi	VERB
walo	hi	PART
ko	hi	ADP
4lac	rest	NUM
aur	hi	CONJ
Shaheed	hi	VERB
huye	hi	VERB
jawano	hi	NOUN
ko	hi	ADP
5lac	rest	NUM
wah	hi	PART
re	hi	PART
#BiharGovt	rest	X
jai	hi	VERB
ho	hi	VERB
Nitish	rest	PROPN
ji	hi	PART
Lalu	rest	PROPN
ji	hi	PART
#UriAttack	rest	X

RT	rest	X
@dahiyayogesh81	rest	X
:	rest	X
Raj	rest	PROPN
Babbar	rest	PROPN
accusing	en	VERB
@narendramodi	rest	X
on	en	ADP
#UriAttack	rest	X
well	en	PART
Mr	rest	PROPN
Babbar	rest	PROPN
Mani	rest	PROPN
Aiyar	rest	PROPN
sought	en	VERB
help	en	NOUN
frm	en	ADP
Pak	rest	PROPN
to	en	PART
remove	en	VERB
PM	rest	PROPN
"	rest	X
Thanks	en	VERB
PM	rest	PROPN
,	rest	X
"	rest	X
baat	hi	NOUN
hue	hi	VERB
tere	hi	PRON
sardari	hi	NOUN
re	hi	PART
ab	hi	ADV
humare	hi	PRON
baari	hi	NOUN
re	hi	PART

#UriAttack	rest	X
#india	rest	X
#IndiaStrikesBack	rest	X
#IndianArmy	rest	X
#IndiaGivesItBack	rest	X
#indiapak	rest	X
..	rest	X

RT	rest	X
@rishibagree	rest	X
:	rest	X
Cong	rest	PROPN
ldr	en	ADV
Mani	rest	PROPN
shankar	rest	PROPN
Aiyar	rest	PROPN
has	en	VERB
collected	en	VERB
funds	en	NOUN
for	en	ADP
Chinese	en	ADJ
army	en	NOUN
in	en	ADP
1962	rest	NUM
wars	en	NOUN
,	rest	X
now	en	ADV
lecturing	en	VERB
PM	rest	PROPN
Modi	rest	PROPN
on	en	ADP
#UriAttack	rest	X
https	rest	X
:/	rest	X

@ajaxnj	rest	X
@WailayWalaKaila	rest	X
tum	hi	PRON
chup	hi	VERB
kar	hi	VERB
hmla	hi	VERB
karo	hi	VERB
and	en	CONJ
hm	hi	PRON
cena	hi	VERB
thok	hi	VERB
kar	hi	VERB
g**d	hi	VERB
marenge	hi	VERB
.	rest	X

Ye	hi	DET
hota	hi	VERB
aya	hi	VERB
h	hi	VERB
nd	en	CONJ
hota	hi	VERB
rahega	hi	VERB
.	rest	X

RT	rest	X
@Mitali307	rest	X
:	rest	X
#UriAttack	rest	X
#Smackdown	rest	X
d	en	DET
intruders	en	NOUN
!	rest	X
Enough	en	ADJ
words	en	NOUN
!	rest	X
#Modi	rest	X
g	hi	PART
duniya	hi	NOUN
ghum	hi	VERB
li	hi	VERB
ab	hi	ADV
desh	hi	NOUN
bachao	hi	VERB
!	rest	X
Hw	en	PRON_WH
many	en	DET
sacrifices	en	NOUN
U	en	PRON
need	en	VERB
to	en	PART
activate	en	VERB

Wo	hi	DET
kia	hi	PRON_WH
jawab	hi	NOUN
de	hi	VERB
ga	hi	VERB
usy	hi	PRON
pta	hi	VERB
hai	hi	VERB
lions	en	NOUN
ka	hi	ADP
mukbla	hi	NOUN
kuty	hi	NOUN
nhi	hi	PART_NEG
kr	hi	VERB
skty	hi	VERB
pakistan	rest	PROPN
bap	hi	NOUN
hai	hi	VERB
tum	hi	PRON
logo	hi	NOUN
ka	hi	ADP
https://t.co/7hV9jXXres	rest	X

Please	en	ADV
do	en	VERB
not	en	PART_NEG
share	en	VERB
any	en	DET
army	en	NOUN
movement	en	NOUN
snaps	en	NOUN
and	en	CONJ
video	en	NOUN
on	en	ADP
social	en	ADJ
media	en	NOUN
,	rest	X
let	en	VERB
the	en	DET
army	en	NOUN
has	en	VERB
to	en	ADP
us	en	PRON
there	en	ADV
free	en	ADJ
hands	en	NOUN
.	rest	X

@MalkiatCol	rest	X
@_sabanaqvi	rest	X
@Dayweekaa	rest	X
@DrShobha	rest	X
@tujhekyare	rest	X
but	en	CONJ
i	en	PRON
need	en	VERB
reply	en	NOUN
for	en	ADP
khujliwal	rest	PROPN
y	en	PRON_WH
he	en	PRON
accepted	en	VERB
invitation	en	NOUN
of	en	ADP
PAK	rest	PROPN
during	en	ADP
#UriAttack	rest	X

@SushmaSwaraj	rest	X
direct	en	ADJ
attack	en	NOUN
on	en	ADP
#NawazSharif	rest	X
:	rest	X
Bahadur	rest	PROPN
Ali	rest	PROPN
is	en	VERB
a	en	DET
living	en	ADJ
example	en	NOUN
of	en	ADP
Pakistan's	en	PROPN
cross	en	ADJ
border	en	ADJ
terrorism	en	NOUN
.	rest	X
#UriAttack	rest	X
#PakistanMustPay	rest	X

#uriattack	rest	X
let	en	VERB
us	en	PRON
kick	en	VERB
out	en	PART
all	en	DET
pak	en	ADJ
artists	en	NOUN
and	en	CONJ
pak	en	ADJ
sympathisers	en	CONJ
like	en	ADP
arun	rest	PROPN
dhoti	rest	PROPN
roi	rest	PROPN
:)	rest	X

RT	rest	X
@akleghari	rest	X
:	rest	X
#UriAttack	rest	X
is	en	VERB
an	en	DET
inside	en	ADJ
job	en	NOUN
used	en	VERB
2	rest	PART
take	en	VERB
attn	en	NOUN
away	en	ADV
4m	rest	ADP
real	en	ADJ
issue	en	NOUN
of	en	ADP
#KashmirHumanRightsViolations	rest	X
just	en	ADV
b4	rest	ADP
PM	rest	PROPN
Nawaz	rest	PROPN
Sharif's	rest	PROPN

kya	hi	PRON_WH
ham	hi	PRON
apni	hi	PRON
forces	en	NOUN
ka	hi	ADP
istamal	hi	NOUN
bhi	hi	PART
karenge	hi	VERB
ki	hi	CONJ
uhi	hi	PART
ekek	hi	NUM
karke	hi	VERB
unhe	hi	PRON
marne	hi	VERB
de	hi	VERB
PAKISTAN	rest	PROPN
KO	hi	ADP
ISSKA	hi	PRON
KARARA	hi	ADJ
JAVAB	hi	NOUN
DENA	hi	VERB
CHAHIE	hi	VERB
,	rest	X
JESE	hi	PRON
KHTE	hi	VERB
HAIN	hi	VERB
NA	hi	PART
IINT	hi	NOUN
KA	hi	ADP
JAVAB	hi	NOUN
PATTHAR	hi	NOUN
SE	hi	ADP
DO	hi	VERB
,	rest	X
JAY	hi	VERB
BHARAT	rest	PROPN
#UriAttack	rest	X

Yudh	hi	NOUN
to	hi	PART
already	en	ADV
chal	hi	VERB
hi	hi	PART
raha	hi	VERB
hai	hi	VERB
.	rest	X
Lekin	hi	CONJ
ek	hi	NUM
hi	hi	PART
side	en	NOUN
se	hi	ADP
chal	hi	VERB
raha	hi	VERB
hai	hi	VERB
.	rest	X

People	en	NOUN
not	en	PART_NEG
voted	en	VERB
you	en	PRON
for	en	ADP
statements	en	NOUN
like	en	ADP
"	rest	X
kadi	hi	ADJ
ninda	hi	NOUN
karte	hi	VERB
he	hi	VERB
"	rest	X
,	rest	X
they	en	PRON
voted	en	VERB
for	en	ADP
"	rest	X
56	rest	NUM
inch	en	NOUN
ka	hi	ADP
sina	hi	NOUN
"	rest	X
!!	rest	X

RT	rest	X
@Faiz_Baluch	rest	X
:	rest	X
"	rest	X
You	en	PRON
do	en	VERB
one	en	NUM
more	en	ADJ
Mumbai	rest	PROPN
,	rest	X
you	en	PRON
lose	en	VERB
Balochistan	rest	PROPN
